x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
-35.134163,10.792941,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the agency
-86.58518,26.801311,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,presidential primaries
55.820316,-89.2412,0,1,1,2,3,1,5,0,8,9,8,1,1,6,6,the hiphop business
-58.006374,38.308,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,Jersey City politics
-31.594961,-14.527767,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,real estate forecasting
22.489399,-19.810299,0,1,2,2,4,4,4,6,7,4,7,6,6,13,13,marijuana
-55.609215,-62.20559,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,Generation X
0.7400567,28.323465,0,0,0,3,1,0,5,0,8,9,8,1,6,6,13,restaurants
-24.558746,96.00533,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the East Coast
-56.95812,-16.402004,0,1,1,2,0,5,6,5,1,1,6,5,0,5,5,the trial
-75.536804,15.205988,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,diplomacy
-23.633682,55.76848,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the State House
34.960068,51.182846,0,1,2,0,4,4,4,6,7,0,7,6,12,13,14,fishing
61.679802,-69.465805,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,funk
90.50461,-1.1133523,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,Nascar
-82.29224,-49.46585,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the new decade
-90.11325,23.463476,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the 1992 Presidential election
71.49491,62.748405,0,1,2,0,2,2,2,3,5,9,10,9,9,9,9,pro football owners
-32.508774,-9.66268,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,financial regulation
-42.074783,-12.214285,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,economic development
-42.8394,-18.52963,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,financial markets in the late 1980s
70.401344,64.12482,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,sports carpetbaggers
79.7536,57.72943,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,baseball managers
-78.28769,-54.87914,0,1,1,2,3,3,3,1,4,7,4,0,5,10,10,the information age
88.349144,8.222861,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,running
68.35668,52.24704,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,college football these days
73.40584,-68.08996,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Spanish dance
53.52256,43.407604,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the White Sox
-24.989,-30.697083,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the mens wear industry
11.496354,-83.588646,0,1,2,1,4,4,4,6,7,0,3,6,12,1,1,video nuts
48.41023,9.615854,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,moths
-54.937847,11.734317,0,1,1,2,0,4,4,6,7,4,1,5,0,7,5,the Other Side
75.085884,60.838295,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,players
-21.19157,32.246906,0,1,1,1,3,1,1,7,6,2,9,5,0,3,3,the fair
-34.530567,-9.514,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,advisers to the utility industry
26.576532,73.64114,0,1,2,0,2,2,2,3,7,6,7,5,0,7,14,the Turf
83.10843,27.093483,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,contemporary sports
-60.849968,4.482994,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the labor movement
30.84863,-57.68522,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,Mexican television
-57.276962,-15.462415,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the trial bench
-46.903973,98.62502,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Norway
-90.86651,-29.96584,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the 1970s
23.004156,61.81733,0,1,2,1,4,4,4,6,7,4,7,6,6,13,13,gardening
-10.597648,87.10551,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Seattle
-55.70756,91.60906,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Spain
15.273161,-51.80112,0,1,2,0,2,2,2,3,5,6,10,9,3,11,11,sportscasting
75.23232,-87.344086,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,saxophonists
-60.886093,20.01054,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the bush veld
5.2680264,-66.22466,0,1,2,1,3,1,1,2,0,5,3,11,11,1,12,this years Sundance festival
-5.7165637,-18.908173,0,1,2,2,4,4,4,6,7,4,7,6,12,13,5,AIDS
7.413707,-105.56451,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,American art
60.13826,-74.12077,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the uptempo style of Haitian music called konpa
91.93108,9.251689,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,track and field
80.812904,26.465252,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the sport
-44.749573,19.983698,0,1,1,2,0,5,6,5,1,1,8,4,1,5,5,symposiums
-20.246937,70.06967,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New York City bridges
-29.421532,4.57903,0,1,2,2,0,5,5,0,8,9,8,1,12,5,6,Bank Robbers
-41.856396,-14.733711,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the Global Economy
29.90381,44.852806,0,1,2,1,4,4,4,6,7,0,5,3,3,7,7,Laser sailing
-4.546008,39.55239,0,0,1,2,4,1,5,0,8,9,8,8,6,3,13,New York City chefs
-16.71363,60.59418,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Times Square
16.63216,-12.494765,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,her game
60.573185,-73.76084,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Ladino music
-24.86124,-77.34899,0,1,2,1,3,1,1,2,0,5,0,11,11,4,4,English lyric poetry
36.12804,16.167217,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,heavyweight champions
-22.652493,-46.53146,0,1,1,1,3,1,1,2,3,4,1,10,5,1,1,cyberpunk
-47.842537,80.52807,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Hong Kong
-102.01624,-36.28009,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,1988
-23.516542,48.243855,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,an apartment
82.006035,57.58334,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,relievers
4.930395,-66.713005,0,0,0,1,3,1,1,7,3,5,3,10,10,1,1,Sundance
-82.462845,-50.241444,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the next decade
-62.47185,-17.182491,0,1,1,2,0,5,5,0,3,4,8,1,1,5,5,cyber law
-35.40888,-12.307427,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,incentive programs
-103.57617,-38.634167,0,1,2,1,4,3,3,1,4,7,4,0,5,10,10,2000
78.881584,10.750877,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,American Jewish boxing
19.070326,-92.58973,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,performance artists
-90.959145,23.409567,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,George H W Bushs 1988 presidential campaign
-15.946583,-3.7273917,0,1,1,2,0,5,6,5,1,1,1,4,4,5,5,American academics
-62.04111,-55.384483,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,our drab age
53.87569,-62.201782,0,1,2,1,4,4,4,6,7,0,7,11,11,7,7,RockandRoll
34.197308,-25.155624,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,Alsace wine makers
34.26112,-25.215128,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,Alsatian wine makers
45.158947,9.742816,0,1,2,1,4,4,4,6,7,0,7,6,12,7,14,walkons
-30.243181,73.64768,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,London
-34.68844,46.20334,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the citys dispossessed neighborhoods
-43.969517,91.818474,0,0,1,2,0,0,6,4,2,8,2,2,2,2,2,nations
-54.46611,-64.98715,0,1,1,1,3,3,3,1,3,7,3,0,10,10,10,the Jon Stewart generation
85.399796,44.3192,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,Chinese baseball
23.616953,-73.20309,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the American theater
-91.94743,23.420311,0,1,1,2,0,3,3,1,4,7,4,0,5,10,10,the Bush years
80.780334,-5.1900587,0,1,2,0,4,4,4,6,7,0,7,6,12,13,7,horsepower
-79.23394,-55.26911,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the digital age
-21.116425,0.28781322,0,1,1,2,4,3,3,1,4,7,4,0,5,10,10,soontobe seniors
53.601295,11.173121,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,turkeys
57.545403,-83.904076,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the Boston music scene
39.149216,28.1756,0,1,2,1,2,2,4,3,7,0,7,5,0,7,9,the Back Nine
27.108055,26.623995,0,0,2,1,3,1,1,2,0,5,0,11,11,12,12,Southern California performance
-8.544576,85.68175,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Chicago
53.812695,46.731155,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,majorleague teams
-16.010155,7.855644,0,1,2,1,4,4,4,6,7,4,1,5,0,4,4,Norse mythology
38.05008,11.032106,0,1,2,0,4,2,2,3,7,0,7,6,12,9,14,Turners
-16.36207,69.87331,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Manhattan
24.390919,62.386246,0,1,2,0,4,4,4,6,7,0,7,6,12,13,14,tree trimming
-29.252096,5.4966974,0,1,2,2,4,4,5,6,8,0,7,6,12,5,14,smugglers
12.385485,32.459953,0,1,1,1,4,4,4,6,7,4,1,5,0,4,14,the bird world
-50.285606,-64.897705,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the Buddy Holly generation
-32.116936,74.53264,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Prague
-53.57235,-61.977337,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,a new generation of teenage boys
85.84217,-0.9102249,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,sports cars
75.31307,-7.209495,0,1,2,1,4,4,4,6,7,4,5,1,1,13,7,machinery
-63.61729,11.054528,0,1,1,2,0,5,6,5,1,1,6,4,12,5,5,the Chinese Army
78.841606,-26.093653,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the kindergarten set
-75.755516,17.133007,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,foreign affairs
-64.622986,12.675648,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,Al Qaeda
48.16281,38.0436,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the New York Jets
47.59214,-31.199892,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,water
12.084026,-33.610607,0,1,1,1,4,4,5,0,8,3,5,7,7,8,8,industrial design
-67.36246,-46.293804,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,our time there
-2.0826688,44.75386,0,0,0,3,1,0,0,7,6,2,9,8,6,3,3,New York beer culture
-10.102311,19.776178,0,0,1,3,1,0,0,4,1,8,1,5,0,4,4,the New World
-64.75728,22.679525,0,0,1,2,0,5,6,5,1,1,6,4,4,5,5,the Soviet Union
-80.58471,-50.699326,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the next century
-31.213665,-14.42342,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,investment commentary
-38.47321,35.164463,0,1,1,2,0,5,5,0,8,9,8,1,1,5,5,the drug traffic
-8.480683,79.711205,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Delrona Beach
77.69449,61.58763,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,goalies
5.7568617,18.892199,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,sickos
3.2065241,-10.215293,0,1,1,1,4,4,4,6,7,4,1,5,0,5,7,this inquiry
-35.31471,-48.75316,0,1,1,1,3,1,1,2,0,3,1,7,7,4,4,Modernism
26.382456,4.035013,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Cond Nast
77.478676,-64.20364,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,at least three of the dance luminaries who died last year the incandescent Svetlana Beriosova a star of Britains Royal Ballet Protima Bedi the vibrant dance activist who founded the young Nrityagram Dance Ensemble of India and Viola Farber an early Merce Cunningham dancer who endowed eccentricity with rare grace
75.9341,63.41841,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,cornerbacks
-59.913967,-41.21853,0,1,2,1,4,3,4,1,4,7,4,5,0,7,7,the day
-87.667404,-19.294258,0,0,1,1,3,3,3,1,6,2,4,0,5,3,3,14thcentury Windsor
26.49069,-10.720768,0,1,2,2,4,4,4,6,7,0,7,6,6,13,13,this foodphobic crowd
-84.5946,12.909588,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,postindependence New Delhi
40.866444,23.852013,0,0,1,1,3,4,4,6,7,0,1,5,0,4,14,the Alleghenies
-28.248928,-20.041061,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the business world
-33.78275,47.327362,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the ghetto
-55.32235,91.72696,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Italy
-22.879803,38.31662,0,1,1,1,0,4,6,5,1,1,5,5,0,7,5,the memorial wall
11.739814,-32.079727,0,1,1,1,4,1,5,0,8,3,5,7,7,8,8,the design world
29.540327,-73.89549,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the downtown performance world
-14.144946,64.88878,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Utica Avenue
-15.447087,63.884743,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Madison Avenue
-10.236486,55.702827,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the Sagaponack Store
-15.44563,85.940125,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Bogota Colombia
-53.490887,-52.59821,0,1,1,2,3,3,3,1,4,7,4,0,5,10,10,Reaganera American adolescence
54.070507,-11.824217,0,1,2,0,4,2,2,3,3,4,10,1,1,1,1,computer games
-59.603844,37.65362,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,Suffolk County politics
59.391617,33.49347,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the Jets sophisticated 49ersstyle attack this season
39.96824,-22.394018,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,vegetables
-6.6200867,1.4310746,0,1,2,1,4,4,4,6,7,4,7,6,6,13,13,molecular biology
-11.013442,-53.170757,0,1,1,1,4,4,4,6,3,4,5,5,0,4,7,the printed page
94.68616,-0.20663789,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the 2004 race
61.661633,-70.30695,0,1,2,1,4,4,4,2,0,5,0,11,11,12,12,polka
71.430565,43.91956,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,Marquettes conference
40.73864,27.015623,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the pair
46.649334,-9.661392,0,1,2,1,4,4,4,6,7,4,1,5,0,13,7,the human body
-25.46463,45.00634,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,hotels
-10.240437,84.71526,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Boston
33.730953,-32.751762,0,1,2,1,4,4,4,6,7,0,5,6,6,13,13,wedding cakes
10.852903,57.69159,0,1,1,1,4,4,4,6,7,3,5,7,7,8,8,landscape preservation
57.102528,-71.31905,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,gospel music
18.696854,3.8208528,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Summit trash
-1.6997361,41.907475,0,1,1,2,4,4,5,0,8,9,8,1,6,6,6,the restaurant frontier
5.6941385,-52.391075,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,The American Spectator
68.13478,-85.46798,0,1,2,1,4,4,4,6,0,5,0,11,11,12,12,the twelvestring guitar
-55.093582,12.986548,0,1,1,2,0,5,6,5,1,1,6,4,0,5,5,the Right
-34.91776,-12.169948,0,1,1,2,0,5,5,0,8,9,8,1,1,6,5,integrating insurance and health care
-83.89223,28.03958,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,political name recognition
-23.310175,56.31024,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the Capitol
19.371172,-67.78792,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,the solo show
-31.099419,-60.183514,0,1,2,1,4,4,4,6,7,0,7,11,12,7,7,punk
-25.47298,-26.465836,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,retailing
-42.4507,13.772119,0,1,1,2,0,5,6,5,1,9,8,4,12,5,5,the Mafia
34.365887,22.229801,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the blade
-61.612206,-15.375363,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,death penalty law
-44.0235,96.06617,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Scotland
41.991756,-61.33452,0,1,2,1,4,1,1,2,0,5,0,11,11,1,1,home recording
-69.32032,22.930023,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the protest movement that has swept Serbia since the Governments annulment of election victories by the opposition in 14 of the countrys 18 largest cities
9.560986,-7.1537967,0,1,2,2,4,4,4,6,7,4,7,5,12,5,5,resentment
5.4059906,-72.274635,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,actors
68.51145,55.654266,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,Yale football fame
-68.94222,15.7778,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,political snipers
56.97226,-18.955248,0,1,2,1,2,2,2,3,5,6,10,11,11,7,7,the smashhit program Here and Now
24.767126,47.362087,0,1,2,1,4,4,4,6,7,0,7,5,12,7,14,undersea treasure hunters
3.0253868,39.66915,0,1,1,2,4,4,4,6,3,4,3,10,6,1,13,the Food Network
-49.965633,92.0846,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Germany
16.924244,-105.5428,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,the art car movement
7.8709965,71.87769,0,1,2,1,4,4,4,6,7,0,7,5,0,7,14,the rolling dunes
-41.79343,-12.454902,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,economics
77.389854,-27.421753,0,1,1,1,3,1,1,2,3,5,3,5,0,7,1,the blockbuster set
-53.249683,37.699066,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,city politics
-44.796,14.465096,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the Justice Department
-29.706251,-0.7426971,0,1,1,2,0,5,6,5,8,1,8,4,4,5,5,public service
19.892271,-17.057192,0,1,2,2,4,4,4,6,7,4,7,6,12,13,7,procrastination
-16.675795,72.37899,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New York beedom
25.402258,-3.8487833,0,1,1,2,4,4,4,6,7,4,7,5,0,7,7,the form
49.760105,15.024435,0,1,2,0,4,4,4,6,7,0,7,6,12,13,14,bears
-53.48997,-52.60588,0,1,1,1,4,3,4,1,7,0,7,0,5,7,7,Clintonera adolescence
-1.495079,34.670372,0,1,1,1,4,4,4,6,3,4,1,6,6,13,13,food writing
71.593506,31.481611,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,micro golfers
61.666237,-25.484207,0,1,1,1,3,1,1,2,3,4,3,10,10,1,1,the lecture circuit
-75.38461,26.461908,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,Australian politics
17.418459,-103.364006,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,the new cool painters of the postAbstract Expressionist generation
-18.461817,-45.792385,0,1,1,2,3,5,5,0,3,4,1,1,1,1,1,the online world
-47.125687,98.980736,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Scandinavia
45.880333,-91.98608,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,video game composers
-17.009777,41.79783,0,1,2,1,4,4,4,6,7,4,10,5,0,7,7,the cutting room
-49.939785,87.76373,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Canada
-50.037167,87.57511,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Australia
48.82758,-82.22262,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,Americas flourishing folkmusic revival
19.71488,66.058205,0,0,0,3,1,0,0,4,2,8,2,2,6,2,2,Brazilian Tropicalia
30.202486,45.913147,0,1,2,0,4,2,2,6,5,6,7,3,3,11,11,sailing
26.247719,-71.713524,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,todays theater
-70.42289,64.28776,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Tel Aviv
22.228052,-0.8817508,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,cellular
18.74074,-92.15632,0,1,1,1,3,1,1,2,0,3,0,7,7,8,8,Performance Art
-54.78392,80.23217,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Northern Africa
75.768524,0.25031573,0,1,1,2,4,1,5,0,8,9,8,1,7,6,6,antiques dealers
85.4184,52.790936,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,Rotisserie baseball
79.51341,58.004963,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,baseball executives
43.56564,-6.5028157,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,needles
9.14255,-70.612785,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,television directors
-32.899727,-22.118666,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the bond business
47.550816,63.27678,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,River Vale NJ girls sports
-28.374325,23.882963,0,1,1,2,0,5,6,5,1,1,1,4,4,5,5,the Vietnamese community
-28.00792,-70.36998,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,Latin American fiction
23.607063,-83.958534,0,1,2,1,4,1,1,2,3,4,3,10,10,1,1,cartoons
14.302107,70.38665,0,1,2,1,4,4,4,6,7,0,7,6,6,13,14,the soil
-30.929602,-35.26725,0,1,1,2,3,1,5,0,8,9,8,1,1,6,6,the audio industry
-21.396229,-0.11028004,0,1,1,2,0,5,5,5,8,9,8,1,12,5,5,Mensa members
10.776022,-3.318218,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,this case
-77.33553,18.76174,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,current affairs
-38.45679,-21.781033,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,investors
15.276663,-64.753555,0,1,1,1,3,1,1,2,0,5,1,5,0,4,4,the first acts
8.952813,64.423225,0,1,2,1,4,4,4,6,7,0,7,6,6,13,14,winterhardy cactuses in the Northeast
76.99357,42.08898,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,stickball
52.306683,15.045178,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,elephants
-0.23641889,-57.84528,0,1,1,1,4,4,5,0,8,3,5,7,7,8,8,printmakers
80.39028,-30.185333,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the brass set
39.248566,-21.938787,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,longlost vegetables
-28.463562,-20.140968,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the world of business
-6.1885753,3.2822382,0,1,1,1,4,4,4,6,7,4,1,5,6,13,7,the genome world
-54.372856,14.699837,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the middling left
51.97062,1.8657882,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,crab pots
-17.665934,40.06662,0,0,0,3,1,4,0,7,6,2,9,8,8,3,3,the mess hall
41.55059,-0.89912325,0,1,2,1,4,4,4,6,7,3,5,7,7,8,8,fabric swatches
-9.376311,89.34449,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Houston
6.868776,-73.29894,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,French actresses
18.383501,-96.02346,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,artists
7.0084887,-51.54413,0,1,1,2,0,5,6,5,3,1,3,10,10,1,1,American media
7.14764,-86.228874,0,1,2,1,4,1,1,2,3,5,3,10,10,1,1,lowbudget film
17.091282,-95.378395,0,1,1,1,3,1,1,0,0,3,5,7,7,8,8,visual artists
20.249153,-20.24744,0,1,1,2,4,4,4,6,7,4,7,6,6,13,13,medicine
-0.5896172,-81.536705,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,1970s blaxploitation films
-56.80276,4.395155,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the affordable housing movement
48.81124,-70.97554,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,adult pop
36.768147,16.786858,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,Ryan Center
23.771555,13.634112,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,grappa
-16.748417,62.97683,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,West 46th Street
1.5599581,12.267407,0,1,1,2,0,5,5,0,8,9,8,1,1,5,5,working mothers
9.972603,1.4072108,0,1,2,1,4,4,4,6,7,0,7,6,12,13,7,Turkey Day
-18.83025,92.261246,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Northern Virginia
32.154312,-32.003464,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,cookie makers
10.424566,-8.74069,0,1,2,2,4,4,4,6,7,0,7,5,12,7,7,nothing
25.541334,-6.1381526,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,this operation
22.138113,11.215157,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Blackglama
5.4846473,-101.95958,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,arts and letters
-13.955562,33.629333,0,1,1,2,4,4,4,6,7,0,1,5,12,5,5,publicschool boys
16.507795,-10.282304,0,1,2,1,4,4,4,6,7,3,5,7,7,8,7,beauty
-10.539273,87.13477,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Portland
16.075634,-102.63536,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,20thcentury sculpture
23.733908,46.573418,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,polar exploration
-14.296182,34.306114,0,1,1,2,0,5,6,5,1,0,1,5,12,5,5,their school
61.35906,37.758,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,this season
17.799437,-6.7254624,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the B pictures
59.742535,35.688866,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,this draft
72.41855,61.298206,0,1,2,0,2,2,5,0,8,9,8,9,9,9,9,team executives
-80.13169,-48.650074,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,a new century
-17.257162,-42.527294,0,1,1,2,3,1,5,0,3,4,1,1,1,4,4,the library world
19.803772,65.231926,0,1,1,2,4,4,4,6,7,0,7,6,6,13,13,tropical agriculture
12.579623,30.831877,0,1,1,1,4,4,4,6,7,4,1,5,0,4,14,the animal world
-38.871483,69.47596,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Calcutta
-24.960682,-26.37094,0,1,1,2,4,4,5,0,8,9,8,1,1,6,6,merchandising
91.97045,11.169344,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,womens cycling
43.361816,-24.895977,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,goat cheese
-12.529144,8.072986,0,1,1,1,4,4,4,6,7,4,1,5,0,4,4,Existentialism
-44.66002,95.21975,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,England
6.8702345,16.605383,0,1,2,1,4,4,4,6,7,0,7,6,12,5,14,them
