pca_x,pca_y,tsne_x,tsne_y,pca_tsne_x,pca_tsne_y,umap_x,umap_y,ivis_x,ivis_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label,count
0.4593036,0.31700224,0.3819266,0.30277938,0.18558413,0.767017,0.7598937,0.29252872,0.082190186,0.60444444,0,0,0,1,2,4,4,5,4,7,0,7,7,7,14,landscape photography,1
0.18291622,0.5486577,0.60154045,0.6049654,0.3589714,0.20401165,0.22884876,0.29886281,0.58326805,0.20700471,0,1,0,1,3,4,4,1,4,9,9,9,0,9,7,this drama,2
0.4336235,0.13624161,0.91471696,0.33665988,0.720261,0.86779785,0.24082512,0.14954044,0.8676372,0.64720905,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,women's college soccer,1
0.9235039,0.41823265,0.83541715,0.71103793,0.9059354,0.28407723,0.66326076,0.9005817,0.39893466,1.0,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,"Bogota, Colombia",1
0.2600653,0.50973153,0.21386337,0.54513717,0.46766642,0.6100589,0.56180114,0.305851,0.4196804,0.34410784,0,1,0,1,3,3,3,1,4,9,9,9,0,9,12,the medium,1
0.36474428,0.33568233,0.71514034,0.5573311,0.7180697,0.37045822,0.7174049,0.7021928,0.5118471,0.59163356,0,1,0,0,2,3,3,1,6,1,10,9,10,10,10,the cutting room,1
0.42774755,0.17192394,0.8185142,0.1886543,0.6006881,0.93699163,0.9681912,0.40136778,0.79015493,0.608786,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,auto racing,3
0.810555,0.44440714,0.73921835,0.8721148,0.83702666,0.117429435,0.43682522,0.9427633,0.44624573,0.9295156,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Turkey or Venezuela,1
0.30054408,0.448434,0.55118513,0.005179733,0.41362837,0.5442676,0.61870533,0.2769573,0.31056717,0.362756,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,letters,2
0.24526659,0.45738253,0.7289708,0.2966134,0.6453159,0.5658406,0.4834345,0.24513751,0.42010576,0.5312503,0,1,0,1,2,3,3,1,6,8,1,0,0,10,1,the menagerie,2
0.3890098,0.20078298,0.8147404,0.22234672,0.6047598,0.9225937,0.9683452,0.4079429,0.790735,0.558669,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Horse Racing,2
0.898259,0.52964205,0.764387,0.7417898,0.9553381,0.3821163,0.5673209,0.8800761,0.46632445,0.94154954,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the Midwest,4
0.72393906,0.41308725,0.86300445,0.66210115,0.86778677,0.33310395,0.69564706,0.84459585,0.5760177,0.7873036,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the Hamptons,2
0.38628945,0.80950785,0.51215804,0.69330996,0.37239513,0.24803685,0.4630887,0.5405464,0.57802844,0.120844215,0,1,2,2,0,5,5,2,3,9,6,9,9,9,12,jurisprudence,3
0.3609358,0.444519,0.25745764,0.927711,0.2003265,0.06591344,0.044401407,0.6531148,0.87136877,0.32432324,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 90's,21
0.83384115,0.33881432,0.74748707,0.88139015,0.8380563,0.12963903,0.4446811,0.941765,0.46890557,0.94910586,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Brazil,10
0.33188248,0.39496642,0.42175555,0.3157262,0.31651336,0.5853493,0.8001103,0.34223783,0.057799906,0.49850908,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,Italian design,1
0.27801958,0.43087247,0.16730967,0.5590785,0.41877538,0.54091203,0.602634,0.28274065,0.21201047,0.32321602,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,punctuation marks,1
0.15505984,0.38322148,0.097506255,0.11628458,0.48447672,0.92402256,0.7302415,0.0033392012,0.2554257,0.5660214,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,dance critics,1
0.27159956,0.4295302,0.5169249,0.52896327,0.5015935,0.67131484,0.73025423,0.4823803,0.24251035,0.28513288,0,1,0,1,2,3,3,1,6,8,0,9,8,8,0,the quantitative method,1
0.46909684,0.8817673,0.5237453,0.83319575,0.4377604,0.15929645,0.31234986,0.6811135,0.5856752,0.13431558,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,international relations,2
0.91773665,0.44664428,0.7494384,0.8741373,0.84280515,0.1314551,0.45207494,0.9391372,0.44991925,0.9188026,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Mexico,7
0.23340587,0.4784116,0.12195578,0.7147636,0.13906044,0.26424986,0.1622017,0.47090545,0.85589164,0.26372632,0,1,0,1,3,0,0,7,0,4,8,4,12,4,9,his generation,17
0.85342765,0.49932885,0.7000408,0.9855251,0.873786,0.17307532,0.4092397,0.9438649,0.42136246,0.9119843,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Denmark,1
0.5649619,0.37125278,0.78722584,0.59852844,0.7970789,0.33442163,0.71189815,0.7828955,0.65709615,0.72283137,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the Grand Concourse,2
0.42219803,0.1298658,0.9194764,0.2594037,0.6951434,0.7804202,0.26783305,0.19982329,0.830873,0.6074845,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,golf,8
0.39793253,0.248434,0.7018961,0.17119464,0.48595178,0.5599454,0.35107762,0.1306184,0.484257,0.56245685,0,1,0,0,2,3,3,1,6,8,10,8,8,8,10,sweat,1
0.13275298,0.60302013,0.10063207,0.7068533,0.11925736,0.27139467,0.17076361,0.4767347,0.62188834,0.18699676,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the current generation,1
0.3001088,0.28736016,0.83903605,0.2972881,0.5548641,0.84947985,0.3484462,0.14692417,0.502876,0.48841769,0,1,0,0,2,3,3,1,6,8,10,1,8,8,2,bodybuilding,1
0.34570184,0.62606263,0.41324228,0.29989308,0.3063658,0.59571797,0.8100458,0.33150882,0.16957164,0.44198173,0,1,2,1,3,4,4,5,4,7,9,7,7,7,14,contemporary architecture,2
0.1640914,0.548434,0.10836536,0.6643373,0.32755518,0.495975,0.21335512,0.47382006,0.6624131,0.22393377,0,1,2,1,3,4,4,7,4,9,1,5,5,4,5,the younger viewers,1
0.1821545,0.3147651,0.36386362,0.3824285,0.35711712,0.7074793,0.6242377,0.082125604,0.50988466,0.50007284,0,1,0,1,3,4,4,5,5,0,7,0,0,0,7,the solo show,1
0.26746464,0.57885903,0.2798537,0.67621183,0.513184,0.37997204,0.5884754,0.6007206,0.46484536,0.31096843,0,1,2,1,2,3,3,1,6,9,1,9,9,9,12,spiritualism,1
0.37116432,0.47002235,0.5977548,0.3366505,0.6188291,0.4484241,0.82772166,0.5290371,0.17427954,0.46493262,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,microbiology,1
0.19455929,0.43870246,0.14465463,0.19445509,0.3437596,0.97617865,0.7921261,0.04182589,0.35465908,0.52984196,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,American classical music for half a century,1
0.3218716,0.8010067,0.7193768,0.6894395,0.4380734,0.11306518,0.2601183,0.61670506,0.6418414,0.11966899,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,Reaganomics,1
0.40979326,0.48176733,0.21099308,0.95886564,0.23395056,0.00870356,0.0038124323,0.69388497,0.86050284,0.30905503,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,1992,5
0.24831338,0.40939596,0.7650794,0.52114624,0.36348093,0.61577916,0.8041795,0.34336233,0.18147191,0.39698324,0,1,0,1,2,3,6,1,1,7,3,7,7,7,14,model-bridge building,1
0.77910775,0.42729306,0.7934177,0.60629445,0.8084763,0.33725113,0.7046327,0.8158972,0.5606759,0.8523587,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Times Square,1
1.0,0.38434005,0.8396128,0.6883141,0.8860792,0.29453212,0.6425554,0.8956475,0.5917365,0.95375824,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,New Jersey,4
0.50522304,0.35134226,0.13948482,0.80013275,0.44538864,0.5150064,0.5529055,0.3575338,0.44818884,0.6568051,0,0,0,1,3,2,2,4,2,3,4,3,3,3,4,Neo-Geo,1
0.8521219,0.52527964,0.6511941,0.85839117,0.7690898,0.10065052,0.40377134,0.8914477,0.4352445,0.92922425,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Pakistan,3
0.91904247,0.57102907,0.6925087,0.9075515,0.79202974,0.12763515,0.40911132,0.90272754,0.38668638,0.95498204,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Central Asia,1
0.8055495,0.51241606,0.66851145,0.8802851,0.7563417,0.11641842,0.3793307,0.888579,0.3802094,0.91192603,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Ethiopia,1
0.3147987,0.24519014,0.07856521,0.16358182,0.4251843,0.89918983,0.7652207,0.0329673,0.2557157,0.6654202,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,tango music,1
0.30881393,0.47964203,0.17108244,0.4559048,0.089530915,0.54784316,0.35845858,0.3307859,0.35531646,0.50134516,0,1,0,1,2,3,3,1,6,7,10,8,10,10,1,the Almanac de Gotha set,1
0.3657236,0.5760626,0.28649774,0.6827092,0.51223254,0.36930582,0.57693535,0.6095333,0.5216302,0.34601152,0,1,2,2,0,5,3,2,6,9,1,9,9,9,12,Satanism,1
0.34798694,0.28612977,0.6494349,0.24532375,0.69542426,0.53983915,0.89540833,0.5846902,0.35122722,0.68665195,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,a beanpole,1
0.37791076,0.2931767,0.6003252,0.9352082,0.60185575,0.59063786,0.3262518,0.8498513,0.49707568,0.6436931,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Pharoahs,1
0.8167573,0.53993285,0.6649035,0.8373127,0.777009,0.09694514,0.4339499,0.88312846,0.34698334,0.87324077,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,India,7
0.22132751,0.5875839,0.3762328,0.4210735,0.27176368,0.38078135,0.7404079,0.15883508,0.24456945,0.30066335,0,1,2,1,3,4,6,3,1,5,3,11,11,11,3,the music business,1
0.41697496,0.28512305,0.61868453,0.13944504,0.67646074,0.49960417,0.9238412,0.6322535,0.24960604,0.65905845,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,flour,1
0.45538628,0.91923934,0.48793063,0.83079654,0.5048125,0.09435621,0.29807585,0.67334497,0.66847444,0.14538798,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,politics,11
0.1883569,0.31129754,0.43752944,0.06255463,0.05881691,0.48244527,0.67604584,0.29311392,0.06999987,0.35774434,0,1,0,1,2,3,3,1,6,7,10,7,10,7,10,typewriter jewelry,1
0.28171927,0.49205816,0.53898126,0.22500485,0.3589448,0.5487406,0.7686097,0.40820682,0.43251836,0.3826086,0,1,0,1,2,3,3,1,6,9,10,9,9,9,12,weddingdom,1
0.29151252,0.67472035,0.36677027,0.6666182,0.3658257,0.099895835,0.37975436,0.5140624,0.5117311,0.21034585,0,1,2,2,0,5,5,2,3,9,1,9,9,9,1,radical feminism,1
0.2920566,0.6308725,0.25020546,0.919299,0.18922046,0.062740445,0.05339974,0.64963794,0.68560463,0.24602024,0,1,2,1,3,0,0,7,0,4,8,4,12,12,8,the American 90's,1
0.42524484,0.5637584,0.62147063,0.108405024,0.5573584,0.4941235,0.95389134,0.63368785,0.4092882,0.5039676,0,1,2,2,2,3,3,1,6,8,10,8,8,8,10,school lunches,1
0.3361262,0.40346754,0.53689146,0.32197034,0.5769994,0.41379148,0.6859042,0.5102528,0.4175826,0.4603871,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,AIDS ribbons,1
0.27203482,0.49261743,0.56298256,0.43703896,0.5229669,0.45205665,0.6574072,0.5419234,0.4582137,0.35762778,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,the pill,1
0.4353645,0.22069351,0.8873539,0.4374886,0.5848714,0.599857,0.16992927,0.16889852,0.7505486,0.59797585,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Ryan Center,1
0.20729053,0.6439597,0.31014788,0.40684193,0.19188675,0.53137857,0.5096466,0.2005462,0.1950736,0.13711283,0,1,2,1,3,4,6,3,1,9,9,9,9,9,12,publishing,3
0.41915125,0.6059284,0.6358874,0.34015214,0.902408,0.4896107,0.84285575,0.5656419,0.16592711,0.51621515,0,1,2,1,2,3,3,1,6,8,0,9,9,9,0,Ecology,1
0.31196952,0.8067114,0.34937322,0.7084345,0.3940906,0.05863014,0.36743122,0.553513,0.48646113,0.15603298,0,1,2,2,0,5,5,2,3,6,1,9,9,9,0,the environmental movement,1
0.271926,0.7463087,0.36741376,0.43902916,0.2566406,0.39611077,0.63522583,0.3792557,0.36782575,0.10923764,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the media business,2
0.41305768,0.26208055,0.7540041,0.50398195,0.6762471,0.7396984,0.34482628,0.23275614,0.5916978,0.47668487,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Poker,1
0.49630034,0.28355706,0.76400554,0.29040778,0.7438634,0.57537115,0.91180044,0.5047333,0.6560811,0.6791441,0,1,0,0,2,3,3,1,6,8,10,5,8,8,5,bears,2
0.334494,0.14854586,0.8647352,0.3303282,0.6909764,0.8316808,0.29282564,0.16638553,0.7855921,0.5457901,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,sport,1
0.33384115,0.66476506,0.4183314,0.2917921,0.3106416,0.6054311,0.8013939,0.3408838,0.20006186,0.36079407,0,1,2,1,2,3,6,3,1,7,3,7,7,7,14,Architecture,1
0.14711642,0.41935122,0.22124952,0.6019478,0.35038367,0.78376526,0.692913,0.18263394,0.2932726,0.23897861,0,1,0,1,3,4,4,5,5,7,8,10,10,7,14,the digital-sampling era,1
0.32154515,0.30134228,0.5909095,0.20523924,0.6957944,0.5016857,0.93027216,0.6269177,0.36742938,0.57469475,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,cheeses,1
0.25505984,0.3787472,0.23558205,0.7680596,0.2452116,0.2327764,0.08324456,0.49936312,0.90548414,0.33356965,0,1,0,1,3,0,0,7,0,4,8,4,12,12,9,his times,2
0.15331881,0.33926174,0.1356279,0.19118428,0.33728743,0.9692979,0.7946934,0.042101294,0.26052025,0.55833876,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,symphonic music,1
0.4264418,0.36778522,0.7733112,0.25199097,0.7363731,0.5924596,0.9314018,0.50372356,0.48387998,0.5793471,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,cows,1
0.66343856,0.31006712,0.8167217,0.8266833,0.96583176,0.2605675,0.5428545,0.9452648,0.615305,0.86310077,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Geelong,1
0.47247007,0.6397092,0.431885,0.4964572,0.30899143,0.36934704,0.6015045,0.4746807,0.47099367,0.28406453,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,blue-collar hell,1
0.8297062,0.34519014,0.7612463,0.80817795,0.8836813,0.18230069,0.48639983,0.923497,0.49838072,0.9274274,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Newfoundland,1
0.8577802,0.58456373,0.60067636,0.90272605,0.72268105,0.10081968,0.33070618,0.8484629,0.4748122,0.88949966,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Israel,9
0.54091406,0.84597313,0.589373,0.89594114,0.70344317,0.1084815,0.3264957,0.8281753,0.7157565,0.23887177,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,Israeli politics,3
0.2804135,0.6134228,0.43885726,0.5497636,0.39272183,0.43427724,0.54331666,0.47751498,0.6355094,0.1299935,0,1,2,2,0,5,5,2,3,5,6,11,11,11,3,the foxy deal,1
0.16692056,0.57438475,0.11148867,0.7057363,0.1310701,0.27372295,0.17167503,0.4771478,0.7562039,0.18212104,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,this generation,2
0.21414581,0.4730425,0.08814931,0.31314152,0.352417,0.85927445,0.7695723,0.120428704,0.35549045,0.44575995,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,popular music,1
0.30424374,0.76901567,0.37542993,0.69397736,0.37587196,0.09440032,0.36676377,0.54501015,0.61859185,0.2157849,0,1,2,2,0,5,5,2,3,6,1,6,6,6,1,the women's movement,1
0.08454844,0.822595,0.23806885,0.6116722,0.11997607,0.19020548,0.13717055,0.5748333,0.5269859,0.054885924,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the Information Age,2
0.6466812,0.50950783,0.876575,0.6368343,0.85361725,0.2834136,0.64579016,0.8715962,0.66027665,0.61385596,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the Westchester County prison,1
0.34863982,0.37416106,0.10144889,0.3108908,0.33496022,0.8415793,0.76605517,0.120279536,0.48617113,0.51203877,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,Destiny's Child,1
0.56985855,0.46286353,0.59027845,0.9429283,0.6916014,0.06250754,0.33347875,0.85591006,0.47505388,0.8600899,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Persia in his day,1
0.55299234,0.31297538,0.9718509,0.37148702,0.8246662,0.6750327,0.61771685,0.9010751,0.75343907,0.68134886,0,1,0,0,1,1,1,0,8,1,2,1,1,1,5,the Wolverine state,1
0.3218716,0.68187916,0.45323712,0.36268997,0.31625956,0.45856896,0.7123473,0.38673735,0.18903163,0.27584767,0,1,2,2,0,4,6,3,1,5,3,11,11,11,3,the fashion industry,2
0.3773667,0.4199105,0.20252517,0.9362231,0.24877217,0.0125205815,0.0062128305,0.6920376,0.86210763,0.36205673,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,2000,2
0.39564744,0.36230424,0.14975223,0.6759102,0.59426665,0.49036685,0.36945945,0.4779166,0.6986166,0.53522277,0,1,0,1,2,3,3,1,6,8,1,5,5,5,5,the poor boys,1
0.45201308,0.687472,0.5631614,0.79905534,0.47313845,0.18021631,0.36910003,0.6856805,0.7011301,0.3027807,0,1,2,2,0,5,5,2,3,6,6,5,5,5,5,the antiterror brigades,1
0.4257889,0.7977629,0.4620681,0.8091095,0.50555223,0.13843364,0.31362075,0.6647848,0.60819,0.13497603,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,national retail politics,1
0.3507073,0.63892615,0.29996914,0.6764713,0.44796416,0.22251987,0.579246,0.6091661,0.63588643,0.1978943,0,1,2,2,0,5,5,2,3,9,1,9,9,9,12,public shows of faith,1
0.17736669,0.7184564,0.22718486,0.5162426,0.19901794,0.37857813,0.55124956,0.34549665,0.41947737,0.35824937,0,1,2,1,3,4,4,5,4,9,1,9,9,9,1,the counterculture,1
0.13503808,0.6939597,0.1200507,0.68894297,0.1275301,0.29392648,0.18067342,0.47758383,0.67740685,0.14323175,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the 1990's generation,1
0.33949944,0.8091722,0.49389336,0.8309623,0.50290453,0.097138226,0.29607326,0.6545721,0.61521804,0.20040986,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,politics and sex,1
0.39902067,0.4152125,0.5816746,0.12638465,0.81382596,0.47105122,0.9330321,0.671509,0.29850256,0.6961411,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,the sour-beer circuit,1
0.06692058,0.4017897,0.32881647,0.28934705,0.13600996,0.7896743,0.75701827,0.2518159,0.0,0.26616418,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,digitized art,1
0.20228508,0.61409396,0.11416769,0.705494,0.13252813,0.2727215,0.16956985,0.47730842,0.746469,0.17061159,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,our generation,4
0.08454844,0.822595,0.23809525,0.61167794,0.11997607,0.19020548,0.138313,0.57522345,0.5269859,0.054885924,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the information age,3
0.33177367,0.2772931,0.79775774,0.24979235,0.741152,0.6091858,0.94387895,0.45355546,0.7341531,0.5261997,0,1,0,0,1,1,1,0,8,1,2,5,5,5,5,jockeys,1
0.3289445,0.4497763,0.2630737,0.93063694,0.20234478,0.07193655,0.047379434,0.6564655,0.84347904,0.33423012,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 1980's,5
0.4375408,0.39977628,0.8334678,0.84376156,0.47087944,0.5004796,0.77175456,0.73315203,0.7902903,0.4561233,0,1,0,0,2,3,3,1,6,9,10,8,8,8,10,saying he did not interview with clubs he had clearly interviewed with,1
0.9866159,0.4973154,0.8360532,0.69536424,0.89511526,0.2897429,0.67205364,0.8848038,0.5574664,0.9476005,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,New York City,5
0.3241567,0.47248322,0.61840314,0.67498493,0.4962167,0.33033484,0.439277,0.67977095,0.555968,0.34219444,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,D.P.,1
0.66996735,0.31666666,0.75342983,0.58090156,0.75153375,0.35265723,0.7083296,0.7275293,0.6247305,0.8321856,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the park,1
0.5317737,0.35167783,0.6960853,0.2572895,0.73854786,0.40326664,0.95502096,0.5856656,0.43302107,0.65495974,0,0,0,3,2,3,3,4,2,3,4,3,3,3,4,chickenhood,1
0.26964092,0.18780759,0.058758587,0.26182377,0.3131935,0.8954102,0.82560366,0.13920158,0.44446698,0.6053963,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,garage rock,1
0.87606096,0.3736018,0.77953887,0.8324466,0.8921491,0.16559461,0.48275417,0.9439223,0.4390727,0.9641993,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Scotland,1
0.5038085,0.57416105,0.652874,0.7691323,0.63590515,0.292592,0.38736635,0.7821841,0.4930638,0.51480687,0,1,2,2,0,5,5,2,3,8,1,5,5,5,5,American Indians,1
0.18465723,0.6912751,0.27785698,0.57943857,0.21759671,0.43352637,0.576024,0.35565192,0.38327384,0.17406929,0,1,2,1,3,4,4,5,4,9,9,9,9,9,12,cyber culture,1
0.93993473,0.36331096,0.8471768,0.68072057,0.8817036,0.29881012,0.6637613,0.88490707,0.5847955,0.94352114,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Long Island,7
0.37693146,0.6695749,0.74159557,0.3455205,0.7532145,0.6508377,0.9092974,0.56607795,0.56089824,0.26905853,0,1,2,2,0,5,5,2,3,5,1,5,5,5,5,the disenfranchised commercial fishermen,1
0.8237214,0.4800895,0.72522795,0.80600595,0.90844375,0.13065535,0.47475713,0.93427193,0.48223656,0.8187628,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,country,3
0.39085963,0.7069351,0.44474378,0.878633,0.4728977,0.09699306,0.27332705,0.6314503,0.7444873,0.20797597,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,the midterms,1
0.27791077,0.4256152,0.6867238,0.21854085,0.7846989,0.5585544,0.5298384,0.560593,0.31154352,0.37405178,0,1,0,1,2,4,6,3,1,5,3,11,11,11,3,animal talent agencies,1
0.30359086,0.23769575,0.08359757,0.13104707,0.48506102,0.892563,0.7318074,0.002753973,0.50188994,0.61923677,0,1,0,0,3,4,4,5,5,0,7,10,4,13,11,Dance,1
0.61882484,0.52393734,0.81716895,0.60169303,0.81970525,0.328515,0.71596724,0.8222887,0.4715737,0.7084956,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Seventh Avenue,2
0.3939064,0.4582774,0.21583319,0.95244014,0.23249656,0.015271485,0.005648017,0.6920835,0.88731956,0.33828026,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,1990,1
0.2499456,0.64753914,0.5879167,0.62382185,0.37298748,0.20948082,0.3872636,0.4338187,0.6306468,0.10410941,0,1,2,2,0,5,5,2,3,9,6,6,6,6,12,debate preparation,1
0.59662676,0.42639822,0.7014498,0.46667904,0.6940314,0.23583396,0.728162,0.6955948,0.47507322,0.7263959,0,0,1,3,4,2,2,4,2,3,4,3,3,10,4,the Island,1
0.7675735,0.3240492,0.8200278,0.84357667,0.9808123,0.26145154,0.5079265,0.9493499,0.58167297,0.88427424,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Barcelona,1
0.32480958,0.28903803,0.7326166,0.21782029,0.7070966,0.65692645,0.78632396,0.6138593,0.46187752,0.6121077,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,floats,1
0.43775845,0.678076,0.43834925,0.66263723,0.48813057,0.23603426,0.54445904,0.5313895,0.6900128,0.17117494,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,tax increasers,1
0.52687705,0.960179,0.48000857,0.82160306,0.5131509,0.084560156,0.28720325,0.66963863,0.7141421,0.16166627,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,American politics,6
0.32774755,0.5619687,0.4190486,0.529949,0.45715675,0.48233315,0.46188217,0.45837492,0.5393598,0.24162044,0,1,2,1,2,3,3,1,6,9,1,9,9,9,12,resentment,1
0.15897715,0.47539148,0.23548445,0.4035909,0.10400593,0.6145779,0.61848706,0.19872169,0.26176733,0.2194757,0,1,0,1,3,4,4,5,4,5,9,0,0,0,7,collectors of movie-related tidbits,1
0.24646354,0.5750559,0.599738,0.38575143,0.48060066,0.6544099,0.75658184,0.50055647,0.3774929,0.3371536,0,1,2,1,2,3,3,1,6,9,1,9,9,9,12,the mind,1
0.32165396,0.3186801,0.86078465,0.49235278,0.7821319,0.73181564,0.1948064,0.18520431,0.894802,0.43553257,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,sports carpetbaggers,1
0.38487485,0.07829976,0.88067293,0.37716067,0.7338031,0.8289213,0.23723096,0.15231735,0.7501039,0.6342524,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Hoops,3
0.3249184,0.3049217,0.84743726,0.46665663,0.7616944,0.7276407,0.18225223,0.18970245,0.81031096,0.4844938,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,coaches,4
0.15048966,0.3147651,0.17174038,0.16235489,0.38719216,0.96588767,0.844884,0.059451282,0.26873735,0.52458745,0,1,0,1,2,3,4,5,5,0,7,10,10,13,11,synthesizers,1
0.24722524,0.5988814,0.51402175,0.6569037,0.39416483,0.4611943,0.46403867,0.53720725,0.588237,0.22105885,0,1,2,2,0,5,5,2,3,9,1,9,9,9,12,the accusations,1
0.25364527,0.56845635,0.36808464,0.399289,0.31296182,0.40448803,0.6788185,0.19181383,0.3995727,0.28070396,0,1,2,2,0,4,6,3,1,5,3,11,11,11,3,show business,1
0.41011968,0.08344519,0.9403429,0.371611,0.73928267,0.79574203,0.23474056,0.1579974,0.86510444,0.5746753,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,basketball,10
0.3595212,0.4727069,0.57861847,0.11703795,0.80708003,0.47438332,0.97157997,0.6417088,0.15081733,0.58896255,0,1,2,1,2,3,6,1,1,8,0,8,8,8,0,the competitive food circuit,1
0.97508156,0.39105144,0.84063876,0.7025811,0.9129337,0.29795146,0.6646599,0.9047471,0.58792764,0.9455123,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,New Orleans,3
0.16681175,0.6813199,0.10276571,0.6987544,0.12282494,0.2789176,0.17501253,0.4776986,0.66969246,0.1446498,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,another generation,1
0.6742111,0.45682326,0.7362036,0.6537615,0.825086,0.2830935,0.63249165,0.76829946,0.5845828,0.7893433,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,towns,1
0.30837867,0.11241612,0.85780275,0.32278937,0.68551743,0.8349779,0.28915447,0.17203116,0.82667744,0.53461087,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,this sport,1
0.30522308,0.19944072,0.80060756,0.23585358,0.73296404,0.615657,0.9484616,0.45213258,0.62793034,0.6199652,0,1,0,0,1,1,1,0,8,1,2,1,1,1,10,dressage horses,1
