label	text	annotated	source	modifier	target
0	A serial reading by Sophie Ralph and Joseph from Blood Ties and On Pilgrimage on Tuesday night at New School University in Greenwich Village quickly filled all 540 seats shutting out more than a hundred other fans clamoring for a live encounter with the Ralph Fiennes of Broadways Hamlet and such popular films as The English Patient Oscar and Lucinda Schindlers List and Quiz Show and the Joseph Fiennes of Shakespeare in Love Elizabeth and Stealing Beauty		[]	[]	[]
1	A show by Eikoh Hosoe  Mr Seliger calls him the Richard Avedon of Japan  is planned for the fall	A show by Eikoh Hosoe  Mr Seliger calls |him| the *Richard Avedon* of /Japan/  is planned for the fall	['Richard Avedon']	['Japan']	['him']
1	A slight bespectacled man Moseley is a subculture legend who has served as the Walter Winchell of UFO	A slight bespectacled man |Moseley| is a subculture legend who has served as the *Walter Winchell* of /UFO/	['Walter Winchell']	['UFO']	['Moseley']
0	A soliloquy for Hook delivered by Karloff as purple prose over Wilders generic underscoring emerges here as a subtle operatic arioso oddly reminiscent of the Benjamin Britten of Billy Budd		[]	[]	[]
1	A souschef in other words is vice chef sometimes shadow chef frequently chefbyfiat often actually ghost chef the Cyrano de Bergerac of cuisine	|A souschef| in other words is vice chef sometimes shadow chef frequently chefbyfiat often actually ghost chef the *Cyrano de Bergerac* of /cuisine/	['Cyrano de Bergerac']	['cuisine']	['A souschef']
0	A stranger case is the Gerrit van Honthorst of Christ Before the High Priest		[]	[]	[]
1	A strongwilled figure Mr von Bennigsen was sometimes known as the Bismarck of West German industry	A strongwilled figure |Mr von Bennigsen| was sometimes known as the *Bismarck* of /West German industry/	['Bismarck']	['West German industry']	['Mr von Bennigsen']
0	A tie between two spots competing for the Emmy for outstanding primetime commercial led to both winning awards from the Academy of Television Arts and Sciences		[]	[]	[]
1	A tip from an Iraqi led to a frightened boy then to a smuggler finally to a farm where  wrapped in rags under six inches of dirt  Iraqi police and US troops recently found the priceless Mask of Warka the Mona Lisa of Mesopotamia the face sculpted 5500 years ago and stolen during the liberation of Baghdad	A tip from an Iraqi led to a frightened boy then to a smuggler finally to a farm where  wrapped in rags under six inches of dirt  Iraqi police and US troops recently found the priceless |Mask of Warka| the *Mona Lisa* of /Mesopotamia/ the face sculpted 5500 years ago and stolen during the liberation of Baghdad	['Mona Lisa']	['Mesopotamia']	['Mask of Warka']
1	A train pulled in and Ms Mendez  who has become somewhat famous just for doing her job and unleashing her foghorn of a voice which has earned her the nickname the Ethel Merman of the subway  bounded into the crowd for the last time before her break imposing order and enforcing manners	A train pulled in and Ms Mendez  who has become somewhat famous just for doing her job and unleashing her foghorn of a voice which has earned |her| the nickname the *Ethel Merman* of /the subway/  bounded into the crowd for the last time before her break imposing order and enforcing manners	['Ethel Merman']	['the subway']	['her']
0	A twostory amber brick building at Monastery Place and West  Street houses the financial offices of the St Paul of the Cross province which comprises about 20 Passionist facilities on the East Coast and the provincial archives		[]	[]	[]
0	A van called a Mitzvah Tank would rove the streets of Manhattan with a loudspeaker belting out Hasidic songs and a large poster beckoning less observant Jews with enticements like Mitzvah on the Spot for People on the Go		[]	[]	[]
0	A virtue of Greg Mitchells book is that it puts the Nixon of 1950 in realistic perspective		[]	[]	[]
0	A week after Jeff Burton set himself up as the driver to beat in the Chase for the Nextel Cup a failed engine assured that all but one racecar beat his Sunday in the Subway 500 at Martinsville Speedway		[]	[]	[]
0	A woman recently pawned an Andy Warhol for 1500 to pay for her wedding		[]	[]	[]
0	A year ago Abortion Desperate Choices which Mr Maysles pronounced MAYzuls made with Susan Froemke and Deborah Dickson won an Emmy for Outstanding Informational Special after it was shown on HBO		[]	[]	[]
0	A year later she received an Academy Award nomination for her role in The Deer Hunter and an Emmy for her performance in the NBC miniseries Holocaust		[]	[]	[]
0	A1  Business Digest D1  Living Section C112  Health Page C11  ArtsEntertainment C1318  The man who rendered a Jesus for the masses		[]	[]	[]
0	A1  SHOWING PRESIDENTIAL METTLE  News analysis In the fight for the trade pact President Clinton looked like the Lyndon B Johnson of 1964 and 1965 relentless and resourceful a fighter and not a fumbler		[]	[]	[]
0	ABORN WHEELER IF NOT YET a dealer Feigen claims that he bought his first Old Master at the age of 10 acquiring a Jan Brueghel for 100 with profits made from selling flowerfilled mustache cups to family friends		[]	[]	[]
1	AFTER 911 we became the Sally Field of cities	AFTER 911 |we| became the *Sally Field* of /cities/	['Sally Field']	['cities']	['we']
1	ALMA MAHLERWERFEL was the Marilyn Monroe of her day	|ALMA MAHLERWERFEL| was the *Marilyn Monroe* of /her day/	['Marilyn Monroe']	['her day']	['ALMA MAHLERWERFEL']
1	AMY HECKERLING WHO wrote and directed Clueless and calls Mr Pope the Jimmy Stewart of DP	AMY HECKERLING WHO wrote and directed Clueless and calls |Mr Pope| the *Jimmy Stewart* of /DP/	['Jimmy Stewart']	['DP']	['Mr Pope']
0	ANIMATION 4 KIDS part of the Havana Film Festival Sunday at 1 pm at the King Juan Carlos of Spain Center at New York University 53 Washington Square South Greenwich Village 2129983650		[]	[]	[]
0	AP DIVING  Future Olympians Win  Two divers honing their skills for the 3meter competition at the Olympic Games this summer placed onetwo in the 1meter final of the Alamo International yesterday in Fort Lauderdale Fla Chinas Li Deliang a bronze medalist in the 3meter in the 1988 Olympics totaled 36156 points off the 1meter board and edged the Mark Lenzi of Fredericksburg Va by nineonehundredths of a point		[]	[]	[]
1	ART UPDATE ON A THEFT  The saga of the theft of a 16thcentury Cellini work described as the Mona Lisa of sculpture and valued at 58 million has taken a new turn with the report that an insurance company has received a 55 million ransom demand	ART UPDATE ON A THEFT  The saga of the theft of |a 16thcentury Cellini work| described as the *Mona Lisa* of /sculpture/ and valued at 58 million has taken a new turn with the report that an insurance company has received a 55 million ransom demand	['Mona Lisa']	['sculpture']	['a 16thcentury Cellini work']
1	AT 65 JAY PRITZKER is the Louis XIV of the deal makers the Sun King whose everexpanding family empire includes the Hyatt hotel chain Braniff airlines the Marmon Group a 3billion assemblage of more than 60 industrial companies and diversified interests in real estate financial services and timberland	AT 65 |JAY PRITZKER| is the *Louis XIV* of /the deal makers/ the Sun King whose everexpanding family empire includes the Hyatt hotel chain Braniff airlines the Marmon Group a 3billion assemblage of more than 60 industrial companies and diversified interests in real estate financial services and timberland	['Louis XIV']	['the deal makers']	['JAY PRITZKER']
0	AT 915 this morning a sleepdeprived Howard Wolfson is to accompany a lawyer to the Federal Election Commission in Washington as the lawyer files a  piece of paper establishing the Hillary Rodham Clinton for United States  Senate Exploratory Committee		[]	[]	[]
1	AT one of the first and most energetic fashion shows here last week a laughaminute presentation at the Ecole des BeauxArts by the Vivienne Westwood of Paris JeanRemy Daumas there were the towns most frivolous fashion trappings Mohican fur headpieces and doggyear hoods heartshaped backpacks pillowcases reading Oui	AT one of the first and most energetic fashion shows here last week a laughaminute presentation at the Ecole des BeauxArts by the *Vivienne Westwood* of /Paris/ |JeanRemy Daumas| there were the towns most frivolous fashion trappings Mohican fur headpieces and doggyear hoods heartshaped backpacks pillowcases reading Oui	['Vivienne Westwood']	['Paris']	['JeanRemy Daumas']
0	AT the Gettysburg cemetery the Abraham Lincoln of Gore Vidals novel barely gets through his first sentence  about the events in America four score and seven years ago  when the young Presidential secretary John Hay cynically observes that such rhetoric will please the radicals		[]	[]	[]
1	Aaron Carter is the Jimmy Osmond of today the little brother of a megastar Nick Carter of the Backstreet Boys who is cashing in on cuteness	|Aaron Carter| is the *Jimmy Osmond* of /today/ the little brother of a megastar Nick Carter of the Backstreet Boys who is cashing in on cuteness	['Jimmy Osmond']	['today']	['Aaron Carter']
0	Abortion Issue a Magnet for ABA		[]	[]	[]
1	Accepted wisdom is that all of these companies are suffering because of diet fads that have made carbohydrates the Osama bin Laden of nutrients	Accepted wisdom is that all of these companies are suffering because of diet fads that have made |carbohydrates| the *Osama bin Laden* of /nutrients/	['Osama bin Laden']	['nutrients']	['carbohydrates']
1	According to Art of the Boot by Tyler Beard Gibbs Smith 1999 a glossy coffeetable book for the true bootist the Mona Lisa of custom boots is the pair known as the Tony Lama El Rey III	According to Art of the Boot by Tyler Beard Gibbs Smith 1999 a glossy coffeetable book for the true bootist the *Mona Lisa* of /custom boots/ is the pair known as |the Tony Lama El Rey III|	['Mona Lisa']	[custom boots]	['the Tony Lama El Rey III']
0	According to Bennie Brazier 47 who has lived at the Marion for a year a gas burner in the eighthfloor kitchen next to Mr Moraless room set grease aflame		[]	[]	[]
0	According to Mr Acevedo Mr Manoogian said in December that he had purchased the Bingham for 6 million from the Pell Trust which is headed by Senator Claiborne Pell of Rhode Island		[]	[]	[]
0	According to Mr Guernsey the media were most cooperative one even reformatting some of its editorial matter in its eagerness to have a J P Morgan among its advertisers		[]	[]	[]
1	According to scholars hes a layman named Julianus Argentarius a banker who helped bankroll no less than five great churches in the area the Donald Trump of his time	According to scholars hes a layman named |Julianus Argentarius| a banker who helped bankroll no less than five great churches in the area the *Donald Trump* of /his time/	['Donald Trump']	['his time']	['Julianus Argentarius']
0	According to the indictment when Mr Kozlowski bought a Monet for 39 million it was delivered to his Fifth Avenue apartment but Ms Berry sent a document to the dealer Alexander Apsis saying that it would be shipped to New Hampshire		[]	[]	[]
1	Actor Jason Scott Lee  Vital statistics Age 26 5 feet 11 inches tall 155 pounds  Training routine Six to eight hours a day six days a week for 10 months plus weeks of work with those nasty Oriental weapons the nunchukus  Salary A reported 250000 Movie Dragon The Bruce Lee Story opened on Friday  Pitch A Bruce Lee movie without Bruce Lee  Budget 15 million to 20 million Character Bruce Lee the Michelangelo of martial arts  Lethal Weapons Jeet kune do Lees personal brand of  mayhem and the accompanying vocal heeyahahhhhs  Lethal line I have to finish my workout	Actor Jason Scott Lee  Vital statistics Age 26 5 feet 11 inches tall 155 pounds  Training routine Six to eight hours a day six days a week for 10 months plus weeks of work with those nasty Oriental weapons the nunchukus  Salary A reported 250000 Movie Dragon The Bruce Lee Story opened on Friday  Pitch A Bruce Lee movie without Bruce Lee  Budget 15 million to 20 million Character |Bruce Lee| the *Michelangelo* of /martial arts/  Lethal Weapons Jeet kune do Lees personal brand of  mayhem and the accompanying vocal heeyahahhhhs  Lethal line I have to finish my workout	['Michelangelo']	['martial arts']	['Bruce Lee']
